id|idcvlac|categoria|nombre|nombre_citaciones|nacionalidad|sexo
904|112692||MARIA TERESA CABRERA LOPEZ|NaN|Mexicana|Femenino
905|507555||Marta Elena Montaño Fuentes|NaN|Colombiana|Femenino
906|1559275||Martha Isabel Hurtado Sarasti|NaN|Colombiana|Femenino
907|1471863||Martha Lucia Ordoñez Serna|NaN|Colombiana|Femenino
908|246808||Martha Sofia GONZALEZ INSUASTI|NaN|Colombiana|Femenino
909|1340558||Mery Victoria Velasco Prada|NaN|Colombiana|Femenino
910|569186||Miguel Martinez Alfaro|NaN|Mexicana|Masculino
911|246573||Nancy Barrera Marín|NaN|Colombiana|Femenino
912|471100||Nestor Molano Pino|NaN|Colombiana|Masculino
913|43343||Nicolás Lozano Tovar|NaN|Colombiana|Masculino
914|1373952||Nurys Esperanza Silva Cantillo|NaN|Colombiana|Femenino
915|1346256||Olga Lorena Cortés Ceballos|NaN|Colombiana|Femenino
916|124821||Pedro Antonio Ortiz Báez|NaN|Mexicana|Masculino
917|37939||Ramón Mariaca Méndez|NaN|Mexicana|Masculino
918|1613963||RICARDO REYES CHILPA|NaN|Mexicana|Masculino
919|137346||Sandra Milena Vivas Trujillo|NaN|Colombiana|Femenino
920|66894||Veronica Solarte Tellez|NaN|Colombiana|Femenino
921|1644915||Víctor Hugo Quinto Huetocué|NaN|Colombiana|Masculino
922|1465827||WILLIAM ANDRES GALVIS SARRIA|NaN|Colombiana|Masculino
923|442534||Yohana Orjuela Muñoz|NaN|Colombiana|Femenino
924|1630727||Yordy Werley Polindara Moncayo|NaN|Colombiana|Masculino
925|247243|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Maria Elena Solarte Cruz|NaN|Colombiana|Femenino
926|1548750|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Wilber Acuña Bravo|NaN|Colombiana|Masculino
927|348830|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Alberto Gaviria López|NaN|Colombiana|Masculino
928|406570|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Alvaro René Restrepo Garcés|NaN|Colombiana|Masculino
929|1341775||Ancízar Santacruz Ahumada|NaN|Colombiana|Masculino
930|1932980||Andrea Enríquez Zúñiga|NaN|Colombiana|Femenino
931|376256|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Felipe Rengifo Rodas|NaN|Colombiana|Masculino
932|419184||César Augusto Quinayas Burgos|NaN|Colombiana|Masculino
933|1413698||Cristian Méndez Rodríguez|NaN|Colombiana|Masculino
934|1004654||Daniel Rodrigo Ortega Alegria|NaN|Colombiana|Masculino
935|1008501||Didier VERA HERNANDEZ|NaN|Colombiana|Masculino
936|411930|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Diego Alberto Bravo Montenegro|NaN|Colombiana|Masculino
937|389960||Diego Alfonso Aguilar Cardona|NaN|Colombiana|Masculino
938|1627743||Diego Enrique Guzmán Villamarin|NaN|Colombiana|Masculino
939|406279|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Doyra Mariela Muñoz Añasco|NaN|Colombiana|Femenino
940|1422170||Edwar Dario Añasco Parra|NaN|Colombiana|Masculino
941|308765||Elena Muñoz España|NaN|Colombiana|Femenino
942|722391||Eliana Margarita Aguilar Larrarte|NaN|Colombiana|Femenino
943|1437185||Ermilso Diaz Benachi|NaN|Colombiana|Masculino
944|1416632||Fabio Hernán Realpe Martínez|NaN|Colombiana|Masculino
945|1366799||Francisco Franco Obando Diaz|NaN|Colombiana|Masculino
946|349950||Gabriel Alberto VASQUEZ MUÑOZ|NaN|Colombiana|Masculino
947|1240285||Guillermo Alberto Camacho Muñoz|NaN|Colombiana|Masculino
948|715590||Jaime Oscar Díaz Chávez|NaN|Colombiana|Masculino
949|1750404||Jairo José Marin Arciniegas|NaN|Colombiana|Masculino
950|102065||Jeison Javier Tacué González|NaN|Colombiana|Masculino
951|1710693||John Euler Chamorro Fuertes|NaN|Colombiana|Masculino
952|129793||Juan Fernando Cely Ortega|NaN|Colombiana|Masculino
953|376175|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Juan Fernando Florez Marulanda|NaN|Colombiana|Masculino
954|1179810||Juan Manuel Idrobo Maca|NaN|Colombiana|Masculino
955|406031||Juan Martin Velasco Mosquera|NaN|Colombiana|Masculino
956|1272551||Juan Sebastián Cabrera Hidalgo|NaN|Colombiana|Masculino
957|401676||Judy Cristina Realpe Chamorro|NaN|Colombiana|Femenino
958|84546||LAURA DANIELA ORDIEREZ ZUÑIGA|NaN|Colombiana|Femenino
959|1679305||LUISA MARÍA TUMBAJOY CARDONA|NaN|Colombiana|Femenino
960|35637|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Martha Lucía Orozco Gutierrez|NaN|Colombiana|Femenino
961|722960|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Maximiliano Bueno López|NaN|Colombiana|Masculino
962|1543923||Nestor Andres Gonzalez Vargas|NaN|Colombiana|Masculino
963|390003|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Oscar Amaury Rojas Alvarado|NaN|Colombiana|Masculino
964|348155|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Oscar Andrés Vivas Albán|NaN|Colombiana|Masculino
965|1396650||Oscar Camilo Castro Urresta|NaN|Colombiana|Masculino
966|718890||Pablo Eduardo Caicedo Rodríguez|NaN|Colombiana|Masculino
967|868183|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Sergio Alexander Salinas|NaN|Colombiana|Masculino
968|350567||Victor Hugo Mosquera Leyton|NaN|Colombiana|Masculino
969|390020||Vladimir Trujillo Arias|NaN|Colombiana|Masculino
970|579530||Isabel Muñoz Zambrano|NaN|Colombiana|Femenino
971|1379852||Adriana Carolina Casas Bustillo|NaN|Colombiana|Femenino
972|1353889|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Amparo López Higuera|NaN|Colombiana|Femenino
973|620203||Andrea Guevara Agredo|NaN|Colombiana|Femenino
974|617652||Angela Eugenia Zuñiga Pino|NaN|Colombiana|
975|867292||Augusto Muñoz Caicedo|NaN|Colombiana|Masculino
976|867837||Aura Teresa Palacios Pérez|NaN|Colombiana|Femenino
977|187257||Christian Andrés Acosta Pérez|NaN|Colombiana|Masculino
978|1711395||CLAUDIA ELISA JANSASOY MUÑOZ|NaN|Colombiana|Femenino
979|596370||CLAUDIA XIMENA CAMPO CAÑAR|NaN|Colombiana|Femenino
980|617237||Gloria Esperanza Daza TIMANA|NaN|Colombiana|Femenino
981|617385||Gloria Esperanza Rojas Alvarado|NaN|Colombiana|Femenino
982|1368052||JOSÉ OLMEDO ORTEGA HURTADO|NaN|Colombiana|Masculino
983|864986||Juan VARONA ALBAN|NaN|Colombiana|Masculino
984|1360149||Karol Susana Velasco Vargas|NaN|Colombiana|Femenino
985|617245||Liliana María Pérez Tenorio|NaN|Colombiana|Femenino
986|106757||LUISA FERNANDA ORDOÑEZ DAZA|NaN|Colombiana|Femenino
987|1377956||MAGDA GISSEL MOSQUERA RUIZ|NaN|Colombiana|Femenino
988|74694||MARCELA DEL CARMEN JARAMILLO LEITON|NaN|Colombiana|Femenino
989|516430||María Alexandra Campo Granados|NaN|Colombiana|Femenino
990|596582||Maria Consuelo Chaves Peñaranda|NaN|Colombiana|Femenino
991|868337||Maria Paola BALLESTEROS LOPEZ|NaN|Colombiana|Femenino
992|1505901||Martin Emilio Ceron Burbano|NaN|Colombiana|Masculino
993|605883||Miriam Ivonne Campo Sarzosa|NaN|Colombiana|Femenino
994|44598|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Pilar Mirely Chois Lenis|NaN|Colombiana|Femenino
995|1383977||YOLANDA CARDENAS CAMAYO|NaN|Colombiana|Femenino
996|524840|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Corredor Jiménez|NaN|Colombiana|Masculino
997|1362973|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|YULIETH KARINA MERA PAZ|NaN|Colombiana|Femenino
998|748285||AUGUSTO VELASQUEZ FORERO|NaN|Colombiana|Masculino
999|1521814||Carlos Alberto Mera Jimenez|NaN|Colombiana|Masculino
1000|1035010||Carlos Augusto Sicard Medina|NaN|Colombiana|Masculino
1001|40034||Cristhiam Alberto Guerrero Rodriguez|NaN|Colombiana|Masculino
1002|1506032||Daniel Sneyder Campo Zambrano|NaN|Colombiana|Masculino
1003|1607635||Dayra Ibeth Cabrera Muñoz|NaN|Colombiana|Femenino
1004|94192||Enerieth Montenegro Bolaños|NaN|Colombiana|Femenino
1005|1654221||Erica Rojas Castellanos|NaN|Colombiana|Femenino
1006|37005||ERIKA YISSELA RUIZ MUÑOZ|NaN|Colombiana|Femenino
1007|1362978||FABIAN ENRIQUE SALAZAR VILLANO|NaN|Colombiana|Masculino
1008|1492788||Ferrer Rengifo|NaN|Colombiana|Masculino
1009|56983||Francy Orleida Samboni Hoyos|NaN|Colombiana|Femenino
1010|1492802||Gabriela Gómez Valencia|NaN|Colombiana|Femenino
1011|5096||Gerardo Peña Echavarria|NaN|Colombiana|Masculino
1012|255165||Gloria Judith Castro Bohórquez|NaN|Colombiana|Femenino
1013|7778||Harold Beruth Mosquera|NaN|Colombiana|Masculino
1014|1549076||Ingrid Katerine Bravo Ledezma|NaN|Colombiana|Femenino
1015|1495040||Jaiver Enrique Navia Ruiz|NaN|Colombiana|Masculino
1016|1485477||Jhonnathan Alexander Zambrano Hurtado|NaN|Colombiana|Masculino
1017|350028||Jorge Prudencio Lozano Botache|NaN|Colombiana|Masculino
1018|765732||Lady Carolina Cruz Gómez|NaN|Colombiana|
1019|1523939||Leidy Yohana Arbeláez Gutiérrez|NaN|Colombiana|Femenino
1020|613096||Luz Marina Ardila Barragan|NaN|Colombiana|Femenino
1021|37303||MALEN YUDELI SOLIS MONTENEGRO|NaN|Colombiana|Femenino
1022|1362979||MARIA ISABEL SANCHEZ|NaN|Colombiana|Femenino
1023|37547||miguel andres ibarra bermudez|NaN|Colombiana|Masculino
1024|268453|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Olga Lucía Cadena Durán|NaN|Colombiana|Femenino
1025|16956||Oscar Mauricio Liscano Gonzalez|NaN|Colombiana|Masculino
1026|1491883||Rubén Dario Molina Omen|NaN|Colombiana|Masculino
1027|18800||Wilmer Andrés Erazo Quintero|NaN|Colombiana|Masculino
1028|1362966||Wilson Javier Diago Imbachi|NaN|Colombiana|Masculino
1029|94342||YAMILE ROSIO JIMENEZ SEVILLA|NaN|Colombiana|Femenino
1030|1442622||Yilver Arnulfo Mosquera Vallejo|NaN|Colombiana|Masculino
1031|13021|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Juan Carlos Corrales Muñoz|NaN|Colombiana|Masculino
1032|12904||Adolfo Plazas Tenorio|NaN|Colombiana|Masculino
1033|1680617||Adriana Gutierrez de la Cruz|NaN|Colombiana|Femenino
1034|12890||Álvaro Rendón Gallón|NaN|Colombiana|Masculino
1035|1427275||Angela Maria Rodríguez Vivas|NaN|Colombiana|Femenino
1036|1422434||Angela María Vargas Arcila|NaN|Colombiana|Femenino
1037|12386|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Alberto Cobos Lozada|NaN|Colombiana|Masculino
1038|12912||Carlos Enrique Serrano Castaño|NaN|Colombiana|Masculino
1039|1239368|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Cristhian Nicolás Figueroa Martínez|NaN|Colombiana|Masculino
1040|1427333||Daniel Felipe Rivas Burbano|NaN|Colombiana|Masculino
1041|1427600|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|David Camilo Corrales Muñoz|NaN|Colombiana|Masculino
1042|13064|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Diego Mauricio López Gutierrez|NaN|Colombiana|Masculino
1043|1352316||Edgar Orlando De La Cruz Esparza|NaN|Colombiana|Masculino
1044|474738|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Eduardo ROJAS PINEDA|NaN|Colombiana|Masculino
1045|349887||Emigdio Andrés Lara Silva|NaN|Colombiana|Masculino
1046|1519048||Emmanuel Gerardo Lasso Sambony|NaN|Colombiana|Masculino
1047|331589||Eva Juliana Maya Ortiz|NaN|Colombiana|Femenino
1048|948845||Fernando Aparicio Urbano Molano|NaN|Colombiana|Masculino
1049|1191551|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Fernando VÉLEZ VARELA|NaN|Colombiana|Masculino
1050|352675|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Francisco Orlando Martínez Pabón|NaN|Colombiana|Masculino
1051|381250||Fulvio Yesid Vivas Cantero|NaN|Colombiana|Masculino
1052|1353314|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Gabriel Elías Chanchí Golondrino|NaN|Colombiana|Masculino
1053|1387326||Gineth Magaly Cerón RIOS|NaN|Colombiana|Femenino
1054|12670||Giovanny Arteaga Córdoba|NaN|Colombiana|Masculino
1055|13056|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Gustavo Adolfo Ramírez González|NaN|Colombiana|Femenino
1056|1365599|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Gustavo Andres Uribe Gómez|NaN|Colombiana|Masculino
1057|13072||Hector Fabio Jaramillo Ordoñez|NaN|Colombiana|Masculino
1058|12955||Iván Eduardo Hernández Delgado|NaN|Colombiana|Masculino
1059|1353372||Iván Ricardo Taimal Narváez|NaN|Colombiana|Masculino
1060|305626||Javier Alexander Hurtado Guaca|NaN|Colombiana|Masculino
1061|1427278||Jesús David Ramírez Medina|NaN|Colombiana|Masculino
1062|1481137||Johan Edgar Tique Ramírez|NaN|Colombiana|Masculino
1063|876569|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jose Armando ordonez cordoba|NaN|Colombiana|Masculino
1064|12947||José Fernán Martínez Ortega|NaN|Colombiana|Masculino
1065|12998|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|José Luis Arciniegas Herrera|NaN|Colombiana|Masculino
1066|13102||Juan Carlos Vidal Rojas|NaN|Colombiana|Masculino
1067|82749||Juan David Rincón Patiño|NaN|Colombiana|Masculino
1068|1427280|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Julián Andrés Caicedo Muñoz|NaN|Colombiana|Masculino
1069|264636|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Julio Ariel Hurtado Alegría|NaN|Colombiana|Masculino
1070|1475362||Leandro Ordóñez Ante|NaN|Colombiana|Masculino
1071|1511140||Liseth Viviana Campo Arcos|NaN|Colombiana|Femenino
1072|1412224||Luis Antonio Rojas Potosí|NaN|Colombiana|Masculino
1073|1475417||Luis Javier Suárez Meza|NaN|Colombiana|Masculino
1074|13161|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Mario Fernando Solarte Sarasty|NaN|Colombiana|Masculino
1075|12378|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Martha Eliana Mendoza Becerra|NaN|Colombiana|Femenino
1076|875830||Mary Cristina Carrascal Reyes|NaN|Colombiana|Femenino
1077|14001|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Miguel Angel Niño Zambrano|NaN|Colombiana|Masculino
1078|643521||Natalia Carolina Maya Ortiz|NaN|Colombiana|Femenino
1079|1381007||Nilton Fernando Obando Ordoñez|NaN|Colombiana|Masculino
1080|352683|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Oscar Mauricio Caicedo Rendón|NaN|Colombiana|Masculino
1081|283860||Pablo MAGE IMBACHI|NaN|Colombiana|Masculino
1082|745960||Paola Andrea Mosquera Tejada|NaN|Colombiana|Femenino
1083|13030||Rafael Rengifo Prado|NaN|Colombiana|Masculino
1084|1350321||Ricardo Adolfo Aguilar Bolaños|NaN|Colombiana|Masculino
1085|384003||Ricardo Salazar Cabrera|NaN|Colombiana|Masculino
1086|12963||Rodrigo Alberto Cerón Martínez|NaN|Colombiana|Masculino
1087|253375||Victor MONDRAGON MACA|NaN|Colombiana|Masculino
1088|876461|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Wilmar Yesid Campo Muñoz|NaN|Colombiana|Masculino
1089|12386|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Alberto Cobos Lozada|NaN|Colombiana|Masculino
1090|14001|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Miguel Angel Niño Zambrano|NaN|Colombiana|Masculino
1091|1062212||Adrian Fernando Martinez Molina|NaN|Colombiana|Masculino
1092|1062301||Alba Viviana Camayo Otero|NaN|Colombiana|Femenino
1093|17997||Alex Andrés García Potosí|NaN|Colombiana|Masculino
1094|1494395||Ana Maria Muñoz Velasco|NaN|Colombiana|Femenino
1095|1934057||Brayan Andres Viveros Melo|NaN|Colombiana|Masculino
1096|1844309||Carlos Eduardo Orozco Garcés|NaN|Colombiana|Masculino
1097|1935534||Carlos Robinson Campo Zambrano|NaN|Colombiana|Masculino
1098|264644||Carolina González Serrano|NaN|Colombiana|Femenino
1099|232122|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|César Alberto Collazos Ordóñez|NaN|Colombiana|Masculino
1100|892980|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|César Jesús Pardo Calvache|NaN|Colombiana|Masculino
1101|1625557||César Marino Cuéllar Chacón|NaN|Colombiana|Masculino
1102|1434876||Claudia Andrea Montealegre Porras|NaN|Colombiana|Femenino
1103|132793||Cristian Camilo Muñoz Ordóñez|NaN|Colombiana|Masculino
1104|1917973||DAISY YISEL MENESES LOPEZ|NaN|Colombiana|Femenino
1105|1816427||Daniel Alejandro Urrea Pito|NaN|Colombiana|Masculino
1106|1675115||Diana Maribel Pezo Arteaga|NaN|Colombiana|Femenino
1107|1651831||Diego Fernando Girón Timaná|NaN|Colombiana|Masculino
1108|1249398|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Diego Hernán Peluffo Ordóñez|NaN|Colombiana|Masculino
1109|1374418||EDGAR FABIAN RUANO DAZA|NaN|Colombiana|Masculino
1110|1816402||Edison Eduardo Cerón Moreno|NaN|Colombiana|Masculino
1111|693731||Elizabeth Granados Pemberty|NaN|Colombiana|Femenino
1112|140864||Ember Ubeimar Martinez Flor|NaN|Colombiana|Masculino
1113|62804||Erwin Meza Vega|NaN|Colombiana|Masculino
1114|1704926||Francisco Javier Anacona Campo|NaN|Colombiana|Masculino
1115|178423||Francisco Javier Obando Vidal|NaN|Colombiana|Masculino
1116|14010|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Francisco José Pino Correa|NaN|Colombiana|Masculino
1117|1425138|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Hendrys Fabián Tobar Muñoz|NaN|Colombiana|Masculino
1118|1253220||Ingrid Paola Solano Benitez|NaN|Colombiana|Femenino
1119|394718|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Iván Darío López Gómez|NaN|Colombiana|Masculino
