idcvlac,autor,nombre,tipo,verificado,nombre_comercial,contrato_registro,lugar,fecha,plataforma,ambiente,palabras,areas,sectores
0000617326,"JAVIER ALEJANDRO JIMENEZ TOLEDO, JOSE MARIA MUNOZ BOTINA, ARMANDO MUNOZ, OSCAR REVELO SANCHEZ",Ambiente Virtual de Aprendizaje para la creación y administración de AVA,Multimedia,False,Ambiente Virtual de Aprendizaje para la creación y administración de AVA,,Colombia,2010,Moodle,web,AMBIENTES VIRTUALES DE APRENDIZAJE;Colossus;E-LEARNING;Educación;Educación Virtual;Estrategia Didáctica;TIC;Sistema Gestor de Aprendizaje,"Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación, Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía)",Desarrollo de programas (software) y prestación de servicios en informática
0001515307,JEFERSON ARANGO LOPEZ,Plataforma Nodos Transmedia,Computacional,False,Nodos Transmedia,,Colombia,2020,Nodos transmedia: http://nodostransmedia.com/,Web,No Aplica,No Aplica,No Aplica
0001515307,"JEFERSON ARANGO LOPEZ, GUSTAVO ADOLFO ISAZA ECHEVERRY, LUIS FERNANDO CASTILLO OSSA",PLATAFORMA VIRTUAL DE GANADERÍA,Computacional,False,PLATAFORMA VIRTUAL DE GANADERÍA,,Colombia,2015,.NET,Web,No Aplica,No Aplica,No Aplica
0001515307,JEFERSON ARANGO LOPEZ,GITIRBIO,Computacional,False,GITIRBIO,,Colombia,2016,GITIRBIO,Web,No Aplica,No Aplica,No Aplica
0001515307,"JEFERSON ARANGO LOPEZ, LUIS FERNANDO CASTILLO OSSA, JAIRO IVAN VELEZ BEDOYA",PLATAFORMA DE EVALUACIÓN DOCENTE - UNIVERSIDAD DE CALDAS,Computacional,False,,,Colombia,2017,,Web,No Aplica,No Aplica,No Aplica
0001515307,JEFERSON ARANGO LOPEZ,PLATAFORMA DE CONSULTA ELECTRÓNICA UNIVERSIDAD DE CALDAS,Computacional,False,PLATAFORMA DE CONSULTA ELECTRÓNICA UNIVERSIDAD DE CALDAS,,Colombia,2018,,Web,No Aplica,No Aplica,No Aplica
0001515307,"JEFERSON ARANGO LOPEZ, LUIS FERNANDO CASTILLO OSSA",Plataforma Virtual BEKDAU,Computacional,False,Plataforma Virtual BEKDAU,,Colombia,2018,,Web,No Aplica,No Aplica,No Aplica
0001366437,LEANDRO FLOREZ ARISTIZABAL,Calendario UNIAJC para Android,Computacional,False,Calendario UNIAJC,,Colombia,2017,La aplicación móvil fue desarrollada para dispositivos con sistema operativo Android,"El ambiente de desarrollo fue Android Studio, el cual es el IDE oficial para desarrollo de aplicaciones nativas para Android",No Aplica,No Aplica,No Aplica
0001366437,LEANDRO FLOREZ ARISTIZABAL,Radio UNIAJC para Android,Computacional,False,Radio UNIAJC,,Colombia,2016,La aplicación móvil fue desarrollada para dispositivos con sistema operativo Android,"El ambiente de desarrollo fue Android Studio, el cual es el IDE oficial para desarrollo de aplicaciones nativas para Android",No Aplica,No Aplica,No Aplica
0001366437,LEANDRO FLOREZ ARISTIZABAL,Sano y Salvo,Computacional,False,Sano y Salvo,,Colombia,2013,Android,,Android;Dispositivo móvil;Dispositivos móviles,No Aplica,No Aplica
0000254142,"ULISES HERNANDEZ PINO, DIEGO ANDRES ACOSTA BORRAR, JAMES MAURICIO MARTINEZ BORRAR, CARLOS ANDRES GIRALDO RESTREPO, DANNY FERNANDO BRAVO BORRAR, JAIRO ALBERTO CAICEDO BASTIDAS, LUIS EDUARDO MOLINA ROMERO",Sistema de Televigilancia en la Web v2,Computacional,False,,,Colombia,2001,,,No Aplica,No Aplica,No Aplica
0000542890,VICTOR ALBERTO HERMIDA QUINTERO,Sistema Web para la Creación y Gestión de grupos de Usuarios en Internet,Computacional,False,,,Colombia,2003,PHP/Java,Web,Grupos de usuarios;Perfiles;Tecnologías web,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Desarrollo de programas (software) y prestación de servicios en informática
0000542890,VICTOR ALBERTO HERMIDA QUINTERO,Sistema integrado de comunicación multimedial,Computacional,False,,,Colombia,2002,Java,Abierto,Mensajería instantánea;Multimedia;Tiempo real,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica","Fabricación de material electrónico y de aparatos y equipos de comunicación, Desarrollo de programas (software) y prestación de servicios en informática"
0000542890,VICTOR ALBERTO HERMIDA QUINTERO,Sistema de información de la oferta exportable del departamento del Cauca,Computacional,False,,,Colombia,2002,Java,Web,Sistema de Información;Oferta exportable,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Desarrollo de programas (software) y prestación de servicios en informática
0000542890,VICTOR ALBERTO HERMIDA QUINTERO,Sistema de gestión de bibliotecas distribuidas basado en CORBA,Computacional,False,,,Colombia,2002,CORBA,Distribuido,Sistemas distribuidos;CORBA;MR-ODP,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica","Educación, Desarrollo de programas (software) y prestación de servicios en informática"
0000228591,"WILSON JAVIER SARMIENTO MANRIQUE, CESAR AUGUSTO SANCHEZ BAQUERO, ANDREA DEL PILAR RUEDA OLARTE",TeleNukak2TopCare,Computacional,False,,,Colombia,2005,Multiplataforma,,Interfaz;Sistemas para telemedicina,Ingeniería y Tecnología;Ingeniería Médica;Ingeniería Médica,Salud humana
0000228591,"WILSON JAVIER SARMIENTO MANRIQUE, CAMILO JIMENEZ, ROMERO CASTRO EDGAR EDUARDO",Nukak3D,Computacional,True,Nukak3D,,Colombia,2004,"Windows, Linux","Windows, Linux",Imágenes Médicas;Visualización 3D,"Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación, Ingeniería y Tecnología;Ingeniería Médica;Ingeniería Médica","Educación, Salud humana"
0000228591,"WILSON JAVIER SARMIENTO MANRIQUE, GLORIA MERCEDES DIAZ CABRERA, ANTONIO SALAZAR",Galeno,Computacional,False,,,Colombia,2002,Windows 32,Gráfico,Telemedicina,Ingeniería y Tecnología;Ingeniería Médica;Ingeniería Médica,Salud humana
0000228591,"WILSON JAVIER SARMIENTO MANRIQUE, GLORIA MERCEDES DIAZ CABRERA, MANUEL GUILLERMO FORERO VARGAS",UNDICOM,Computacional,True,,,Colombia,2000,Win32,Gráfico,DICOM;ACR-NEMA;Imágenes Médicas,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,Salud humana
0000228591,"WILSON JAVIER SARMIENTO MANRIQUE, ALFONSO JAVIER LOZANO CASTILLO",TeleNukak,Computacional,True,,,Colombia,2005,Multiplataforma,Gráfico,Software para Telemedicina,"Ingeniería y Tecnología;Ingeniería Médica;Ingeniería Médica, Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación","Educación, Salud humana"
0000228591,"ERNESTO VARELA SALAZAR, EDWARD PAUL GUILLEN PINTO, WILSON JAVIER SARMIENTO MANRIQUE",UMNG-GAIT V1,Computacional,True,UMNG-GAIT V1,ING-559,Colombia,2011,Windows,Gráfico,No Aplica,No Aplica,No Aplica
0000443611,"YULIANA VANESA PUERTA CRUZ, MILENA MONTESINOS RODELO, JUAN CONTRERAS MONTES",Fuzprox 1.0,Computacional,False,,,Colombia,2008,Java JBuilder,Windows XP,Identificación Borrosa;modelacion de sistemas;logica difusa,"Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación, Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Otros sectores
0000443611,"YULIANA VANESA PUERTA CRUZ, JUAN CONTRERAS MONTES, MARIA CLAUDIA BONFANTE RODRIGUEZ, JOAQUIN SEGUNDO SILVA ROMERO",SISTEMA DE INFORMACION GEOGRAFICA PARA LA VIGILANCIA EPIDEMIOLOGICA DE CARTAGENA (SIVIEP MAP 1.0),Computacional,True,SIVIEP,Acuerdo 13 de agosto de 2015,Colombia,2016,WEB,HTML PHP MySQL JSON Wireframes,Aplicaciones Moviles;Epidemiología;Vigilancia Epidemiologica,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería de Sistemas y Comunicaciones",Desarrollo de programas (software) y prestación de servicios en informática
0000013021,"JUAN CARLOS CORRALES MUNOZ, CARLOS ARTURO LEON ROA, APOLINAR FIGUEROA, ORLANDO GIOVANNY SOLARTE",SIGSA - ANÁLISIS ESPACIAL Y GENERACIÓN DE CAPAS DE INFORMACIÓN TEMÁTICA - AMBIENTAL PARA LOS MODELOS SIG EN SALUD,Computacional,False,,,Colombia,2004,"Windows, SQL Server, ArcView 8.3",Cliente-Servidor,Sistema de información geográfica;Vigilancia Epidemiológica;Información Ambiental;Internet,No Aplica,No Aplica
0000013021,"JUAN CARLOS CORRALES MUNOZ, APOLINAR FIGUEROA",MVA: MODULO DE VARIABLES AMBIENTALES BAJO UNA PERSPECTIVA DE ARQUITECTURA BASADA EN SERVICIOS,Computacional,True,MVA,13-32-459,Colombia,2011,Java,Java,gestión ambiental,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Previsión del tiempo y prospección climática
0000013021,"JUAN CARLOS CORRALES MUNOZ, APOLINAR FIGUEROA",PLATAFORMA CIBELES: CONSULTA DE INFORMACIÓN BASADA EN LOCALIZACIÓN ESPACIAL,Computacional,True,CIBELES,13-32-458,Colombia,2011,JAVA,Java,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,Previsión del tiempo y prospección climática
0000012890,"ALVARO RENDON GALLON, DIEGO MAURICIO LOPEZ GUTIERREZ, HUGO BELALCAZAR, JUAN CARLOS ORTIZ, EDGAR RENDON GALLON",SIGAPAB: Sistema de Información para la Gestión de las Acciones de Proyectos PAB Departamentales y Municipales,Computacional,False,SIGAPAB,,Colombia,2002,Windows y Linux,"Aplicación en Java, motor de base de datos FireBird. Opción SQL Server para Windows",Sistemas de Información;Gestión en Salud;Bases de datos;Metologías de desarrollo;Técnicas orientadas a objetos,"Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación, Ciencias Médicas y de la Salud;Ciencias de la Salud;Salud Pública",Salud humana
0000012890,"ALVARO RENDON GALLON, MARIA FERNANDA DULCEY",Pasarela WiFi-VHF,Computacional,False,Pasarela EHAS WiFi-VHF,,Colombia,2003,Linux,,Internet;Redes de telecomunicaciones;Linux;AX.25;VHF;WiFi,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica, Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación",Desarrollo rural
0001427275,ANGELA MARIA RODRIGUEZ VIVAS,DocxFlow,Computacional,False,DocxFlow,,Colombia,2011,,,No Aplica,No Aplica,No Aplica
0001427275,ANGELA MARIA RODRIGUEZ VIVAS,Plataforma de acceso móvil para la gestión en sistemas de,Computacional,False,Plataforma de acceso móvil para la gestión en sistemas de,,Colombia,2009,Java,me cdc y web,No Aplica,No Aplica,No Aplica
0001239368,CRISTHIAN NICOLAS FIGUEROA MARTINEZ,Sistema de Tarja DataControl,Computacional,False,,,Colombia,2008,C# .Net,,No Aplica,No Aplica,No Aplica
0001239368,CRISTHIAN NICOLAS FIGUEROA MARTINEZ,Plataforma Integrada de Productos y Servicios para la creación de Ambientes de Colaboración,Computacional,False,,,Colombia,2009,,,No Aplica,No Aplica,No Aplica
0001239368,CRISTHIAN NICOLAS FIGUEROA MARTINEZ,Plataforma Integrada de Productos y Servicios para la Creación de Ambientes de Colaboración,Computacional,False,,,Colombia,2009,,,No Aplica,No Aplica,No Aplica
0001239368,CRISTHIAN NICOLAS FIGUEROA MARTINEZ,Prototipo de un sistema de localización de vehículos,Computacional,False,Sistema de localización de vehículos,,Colombia,2007,Java y JME,mobile J2ME,sistemas móviles de información;Located Based Systems,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,Desarrollo de programas (software) y prestación de servicios en informática
0001239368,CRISTHIAN NICOLAS FIGUEROA MARTINEZ,Prototipo de Sistema de Recomendación de Películas basado en Linked Data,Computacional,False,,,Italia,2017,"Java, JSF, Android",,No Aplica,No Aplica,No Aplica
0001427333,"DANIEL FELIPE RIVAS BURBANO, DAVID SANTIAGO CORCHUELO CASTRO",BPMOONER (Business Process Model Ontological Repository),Computacional,False,,,Colombia,2011,,,Business process;Control flow patterns;Graph indexing,"Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación, Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Desarrollo de programas (software) y prestación de servicios en informática
0001427600,DAVID CAMILO CORRALES MUNOZ,Escuela de Buceo en Medellin - Nautilus,Computacional,False,Nautylus,,Colombia,2011,,,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,"Productos y servicios de recreación,culturales, artísticos y deportivos"
0001427600,DAVID CAMILO CORRALES MUNOZ,Asoinca,Computacional,False,Asoinca,,Colombia,2011,,,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,Desarrollo Urbano
0001427600,DAVID CAMILO CORRALES MUNOZ,agromva,Computacional,False,agromva,,Colombia,2011,,,No Aplica,"Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación, Ciencias Agrícolas;Agricultura, Silvicultura y Pesca;Agronomía","Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible"
0000013064,"DIEGO MAURICIO LOPEZ GUTIERREZ, ALVARO RENDON GALLON, EDGAR RENDON GALLON, JUAN CARLOS ORTIZ",SIGAPAB. Sistema de Información para la Gestión de las Acciones de Proyectos PAB Departamentales y Municipales,Computacional,False,SIGAPAB,,Colombia,2002,Windows/Linux,"Aplicación en Java, Motor de Base de Datos FireBird. Opción SQL Server",Sistemas de Información;Gestión en Salud;Bases de Datos;Metodologías de Desarrollo;Técnicas Orietnadas a Objetos,"Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación, Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Salud humana
0000013064,"DIEGO MAURICIO LOPEZ GUTIERREZ, MARIA EUGENIA MINO ARANGO, RICARDO AGUILAR BOLANOS, MARITZA FERNANDA MERA GAONA, RUBIEL VARGAS CANAS, EDWARD ALEXIS MOLINA RIVERA, CAMILO ERNESTO SARMIENTO TORRES",APLICACIÓN MÓVIL PARA LA DETECCIÓN DE EVENTOS EPILEPTIFORMES BASADA EN SENSORES WEARABLE,Computacional,False,APLICACIÓN MÓVIL PARA LA DETECCIÓN DE EVENTOS EPILEPTIFORMES BASADA EN SENSORES WEARABLE,154-2016,Colombia,2020,Android y Phyton,,No Aplica,No Aplica,No Aplica
0000013064,"DIEGO MAURICIO LOPEZ GUTIERREZ, RICARDO SALAZAR CABRERA, MARITZA FERNANDA MERA GAONA, EDWARD ALEXIS MOLINA RIVERA, RUBIEL VARGAS CANAS, CAMILO ERNESTO SARMIENTO TORRES, MARIA EUGENIA MINO ARANGO",ALGORITMO DE CLASIFICACIÓN DE SEÑALES DE ELECTROENCEFALOGRAFÍA (EEG) Y DATOS CLÍNICOS RELEVANTES PARA SOPORTAR EL DIAGNÓSTICO DE LA EPILEPSIA,Computacional,False,ALGORITMO DE CLASIFICACIÓN DE SEÑALES DE ELECTROENCEFALOGRAFÍA (EEG) Y DATOS CLÍNICOS RELEVANTES PARA SOPORTAR EL DIAGNÓSTICO DE LA EPILEPSIA,154-2016,Colombia,2019,Phyton,,No Aplica,No Aplica,No Aplica
0000013064,"DIEGO MAURICIO LOPEZ GUTIERREZ, EDWARD ALEXIS MOLINA RIVERA, RUBIEL VARGAS CANAS, CAMILO ERNESTO SARMIENTO TORRES, MARIA EUGENIA MINO ARANGO, MARITZA FERNANDA MERA GAONA, RICARDO SALAZAR CABRERA",APLICACIÓN DE HISTORIA CLÍNICA ELECTRÓNICA PARA EL DIAGNÓSTICO REMOTO DE LA EPILEPSIA (HCE NEUROMOTIC),Computacional,False,NeuroEHR,154-2016,Colombia,2019,"El EHR está implementado en Java, y el componente inteligente en Pyton",,No Aplica,No Aplica,No Aplica
0000474738,EDUARDO ROJAS PINEDA,Sistema para control de tránsito en estaciones de peaje,Computacional,False,¿Sistema para control de tránsito en estaciones de peaje¿,,Colombia,2000,MULTIPLATAFORMA,WINDOWS,SISTEMAS DE CONTROL,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Desarrollo Urbano
0000331589,"EVA JULIANA MAYA ORTIZ, GUEFRY LEYDER AGREDO MENDEZ, NATALIA CAROLINA MAYA ORTIZ",MAFUS (Management Application for User Stations),Computacional,True,MAFUS,13-14-346,Colombia,2005,Windows y Linux,Windows y Linux,Gestión;WBEM;Java;Puentes Java-COM,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Desarrollo de programas (software) y prestación de servicios en informática
0000013056,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, CARLOS ENRIQUE SERRANO CASTANO, DARIO ERNESTO MELO YEPEZ",Videoteca Virtual,Computacional,False,,,Colombia,2001,Cliente Servidor,Windows,Servicios Interactivos;Sistemas Telemáticos;Metodologias de Desarrollo,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Desarrollo de programas (software) y prestación de servicios en informática
0000013056,"OSCAR MAURICIO CAICEDO RENDON, FRANCISO ORLANDO MARTINEZ PABON, JAVIER ALEXANDER HURTADO HUACA, NATALIA CAROLINA MAYA ORTIZ, GUSTAVO ADOLFO RAMIREZ GONZALEZ",Wireless Trace Service,Otra,False,,,Colombia,2006,Móviles PDA y varios,Varios,Codigo de Barras;Comercio Electrónico;RFID;dispositivos moviles,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",No Aplica
0000013056,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, MARIO MUNOZ ORGANERO, CARLOS DELGADO KLOOS, ANGELA CHANTRE ASTAIZA",NFC Player,Computacional,False,NFC Player,,España,2009,Dispositivos Móviles NFC y PC,Dispositivos Móviles NFC y PC,Ambientes de Desarrollo;Aprendizaje Colaborativo;E Learning;Internet de Objetos;NFC;RFID;Servicios de Identificación;Turismo;dispositivos moviles;trazabilidad,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica, Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía), Ciencias Sociales;Economía y Negocios;Negocios y Management",Desarrollo de programas (software) y prestación de servicios en informática
0000013072,"HECTOR FABIO JARAMILLO ORDONEZ, WILLIAM FERNANDO JARAMILLO CIFUENTES, DIEGO ANDRES ACOSTA ORTIZ",Sistema de gestión de datos de tráfico para las centrales DMS 100/200 de Nortel,Computacional,False,,,Colombia,2000,Windows 9x,Gráfico,DMS 100/200;OMs;gestión;Tráfico telefónico,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Otros sectores
0000305626,"JAVIER ALEXANDER HURTADO GUACA, OSCAR MAURICIO CAICEDO RENDON, FRANCISCO ORLANDO MARTINEZ PABON",Wireless Trace Service,Computacional,False,,,Colombia,2006,JavaEE + JavaME,,No Aplica,No Aplica,No Aplica
0001427278,"JULIAN ANTONIO VILLAMARIN MUNOZ, JESUS DAVID RAMIREZ MEDINA",APLICATIVO SOBRE DISPOSITIVOS MÓVILES COMO AUXILIAR FONOAUDIOLÓGICO PARA ANÁLISIS MULTIPARAMÉTRICO DE NORMALIDAD DE LA VOZ,Computacional,True,Vocalisis,2018010(Codigo VCTI),Colombia,2018,,,No Aplica,No Aplica,No Aplica
0001427278,JESUS DAVID RAMIREZ MEDINA,BREAST ELASTOGRAPHY TOOLKIT (BELA TOOLKIT),Computacional,True,BREAST ELASTOGRAPHY TOOLKIT (BELA TOOLKIT),2015102(Codigo VCTI),Colombia,2018,,,No Aplica,No Aplica,No Aplica
0000012947,JOSE FERNAN MARTINEZ ORTEGA,Configuration Management Manager,Computacional,False,,,España,2001,,,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,No Aplica
0000012947,JOSE FERNAN MARTINEZ ORTEGA,Mates Software Configuration Management,Computacional,False,,,España,1998,,,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,No Aplica
0000643521,"NATALIA CAROLINA MAYA ORTIZ, EVA JULIANA MAYA ORTIZ",Herramienta de gestión para estaciones de usuario basada en los estándares del DMTF-MAFUS,Computacional,False,,,Colombia,2003,Windows,,No Aplica,No Aplica,No Aplica
0000352683,"OSCAR MAURICIO CAICEDO RENDON, FRANCISCO ORLANDO MARTINEZ, JAVIER ALEXANDER HURTADO",Wireless Trace Service,Computacional,False,,,Colombia,2006,Link-All,"Linux, Palm OS",No Aplica,No Aplica,No Aplica
0000352683,"OSCAR MAURICIO CAICEDO RENDON, MARLON JULIAN GOMEZ, YINETH SOFIA SOLARTE",PANDORA : Plataforma para el acceso a Servicios Web utilizando Mensajería Corta,Computacional,False,,,Colombia,2004,Linux/Windows,,No Aplica,No Aplica,No Aplica
